Time,Amplitude
-4.030030030030030730e+01,1.587118183124269064e-05
-4.018018018018018722e+01,1.637078582302118425e-05
-4.006006006006006004e+01,5.718241550320993195e-06
-3.993993993993993996e+01,6.199187622981505431e-06
-3.981981981981982699e+01,1.095706182205320414e-05
-3.969969969969970691e+01,7.261489572536245261e-06
-3.957957957957958683e+01,2.041368476625635686e-07
-3.945945945945945255e+01,4.126298860677317493e-06
-3.933933933933933957e+01,3.600493136547148307e-06
-3.921921921921921950e+01,6.747131887038589236e-07
-3.909909909909910652e+01,1.023136478718711874e-06
-3.897897897897898645e+01,4.429205351098369660e-07
-3.885885885885885216e+01,3.316645227450648832e-07
-3.873873873873873919e+01,1.073404590061882630e-06
-3.861861861861861911e+01,4.183137807591506242e-06
-3.849849849849850614e+01,5.606974401552548871e-06
-3.837837837837838606e+01,2.403688829581022237e-06
-3.825825825825825888e+01,4.270521382897124654e-06
-3.813813813813813880e+01,9.057383843273585536e-06
-3.801801801801801872e+01,6.650916383215646075e-06
-3.789789789789789154e+01,2.952530471105673075e-06
-3.777777777777778567e+01,1.309781074290750982e-05
-3.765765765765765849e+01,1.503628387095595003e-05
-3.753753753753753131e+01,5.298997157062405324e-06
-3.741741741741741833e+01,1.026296130630083716e-05
-3.729729729729729115e+01,1.985472795658994576e-05
-3.717717717717718529e+01,1.470020850086235599e-05
-3.705705705705705810e+01,3.276086857479818260e-06
-3.693693693693693092e+01,2.163711648245713625e-05
-3.681681681681681795e+01,2.620440879518017664e-05
-3.669669669669669076e+01,1.210270750911576421e-05
-3.657657657657658490e+01,1.162959411748961231e-05
-3.645645645645645061e+01,2.802128925677720324e-05
-3.633633633633633053e+01,2.467995026159634160e-05
-3.621621621621621756e+01,3.371430229502665659e-06
-3.609609609609609748e+01,2.088586801505668675e-05
-3.597597597597598451e+01,3.079891606077304656e-05
-3.585585585585585733e+01,1.959612168755994117e-05
-3.573573573573573725e+01,4.102124536332851905e-06
-3.561561561561561717e+01,2.297548976595706815e-05
-3.549549549549549710e+01,2.398696817600727498e-05
-3.537537537537538412e+01,7.686903342123377645e-06
-3.525525525525526405e+01,1.301146559335748420e-05
-3.513513513513513686e+01,2.312649518139765802e-05
-3.501501501501500968e+01,1.668179493667755473e-05
-3.489489489489489671e+01,1.851441145868174081e-07
-3.477477477477477663e+01,1.346919649102172366e-05
-3.465465465465465655e+01,1.517371492491685601e-05
-3.453453453453454358e+01,5.731907356308775826e-06
-3.441441441441440929e+01,6.244399806306540610e-06
-3.429429429429429632e+01,1.199009672646774765e-05
-3.417417417417417624e+01,9.093890416580024702e-06
-3.405405405405406327e+01,1.943381905337136269e-06
-3.393393393393394319e+01,3.235828453215454461e-06
-3.381381381381381601e+01,3.735789079564436674e-06
-3.369369369369369593e+01,1.519089303606813178e-06
-3.357357357357357586e+01,6.833315381946613390e-08
-3.345345345345346288e+01,1.643104490482438810e-07
-3.333333333333334281e+01,8.465910160669505351e-07
-3.321321321321322273e+01,3.926563788575410822e-06
-3.309309309309308844e+01,7.735730077161819768e-06
-3.297297297297297547e+01,7.785737022087853084e-06
-3.285285285285285539e+01,1.343311555825609372e-06
-3.273273273273273531e+01,8.379280002996428021e-06
-3.261261261261262234e+01,1.322036565169000628e-05
-3.249249249249248805e+01,6.687483079612471794e-06
-3.237237237237237508e+01,9.022178936014188251e-06
-3.225225225225225500e+01,2.245335692802068842e-05
-3.213213213213213493e+01,2.096743234114237321e-05
-3.201201201201202196e+01,1.975605927058265479e-06
-3.189189189189188767e+01,2.225635125656412336e-05
-3.177177177177177114e+01,3.197275666207277244e-05
-3.165165165165165462e+01,1.548919490625098329e-05
-3.153153153153153454e+01,1.899280357270659268e-05
-3.141141141141141802e+01,4.623318865890607953e-05
-3.129129129129128728e+01,4.179522545437323774e-05
-3.117117117117117076e+01,2.605384930049782499e-06
-3.105105105105105423e+01,4.636897264285449603e-05
-3.093093093093093771e+01,6.716527495272584143e-05
-3.081081081081081763e+01,3.697576315973114019e-05
-3.069069069069069045e+01,3.102484563478577381e-05
-3.057057057057057037e+01,9.168407769656123285e-05
-3.045045045045045384e+01,9.713852650171428719e-05
-3.033033033033033732e+01,3.234899415474052064e-05
-3.021021021021021369e+01,6.904006304896150828e-05
-3.009009009009009006e+01,1.424351087724971680e-04
-2.996996996996996643e+01,1.340341202914105921e-04
-2.984984984984984990e+01,3.873935762309188926e-05
-2.972972972972973338e+01,9.272256396189581672e-05
-2.960960960960961330e+01,1.840653028157967098e-04
-2.948948948948948612e+01,1.817685758210414412e-04
-2.936936936936936604e+01,8.915536610130470399e-05
-2.924924924924924952e+01,3.663219432611430676e-05
-2.912912912912913299e+01,1.222464973889225649e-04
-2.900900900900901291e+01,1.244853815764837058e-04
-2.888888888888888573e+01,5.453072845669804011e-05
-2.876876876876876565e+01,3.445143432954356189e-05
-2.864864864864864913e+01,8.542593697514256387e-05
-2.852852852852853260e+01,7.396202930085993678e-05
-2.840840840840841608e+01,1.916293127129045732e-05
-2.828828828828828890e+01,3.531314773576466065e-05
-2.816816816816816171e+01,5.377733633455572982e-05
-2.804804804804804519e+01,3.088399176662906282e-05
-2.792792792792792156e+01,9.936646015879207943e-06
-2.780780780780781214e+01,3.741649687489248332e-05
-2.768768768768768851e+01,3.532102573760662208e-05
-2.756756756756756133e+01,1.096876943548207705e-05
-2.744744744744744480e+01,1.427609283745860709e-05
-2.732732732732732117e+01,2.274438717234814826e-05
-2.720720720720721175e+01,1.225582525990108453e-05
-2.708708708708708812e+01,5.537573010391733535e-06
-2.696696696696696094e+01,1.655302827640592469e-05
-2.684684684684684441e+01,1.506716232064020363e-05
-2.672672672672672789e+01,5.853463266135663650e-06
-2.660660660660661136e+01,2.202513804430067614e-06
-2.648648648648648418e+01,4.145278266722979548e-06
-2.636636636636636410e+01,1.694318427552632517e-06
-2.624624624624624403e+01,5.424773147064687513e-07
-2.612612612612612750e+01,6.503670207591849991e-07
-2.600600600600601098e+01,1.032733316469691649e-06
-2.588588588588588379e+01,4.738040734887427899e-06
-2.576576576576576372e+01,1.061775649966398327e-05
-2.564564564564564719e+01,1.281813522460995014e-05
-2.552552552552552356e+01,6.029473798805251847e-06
-2.540540540540540704e+01,7.963112470713630089e-06
-2.528528528528529051e+01,1.907756360578305327e-05
-2.516516516516517044e+01,1.577336284984865063e-05
-2.504504504504504325e+01,4.553507203286843983e-06
-2.492492492492492318e+01,3.036792110799294182e-05
-2.480480480480480665e+01,4.186721641832513914e-05
-2.468468468468469013e+01,2.531898296428858222e-05
-2.456456456456457005e+01,1.437030136268857589e-05
-2.444444444444445352e+01,5.336553010986788936e-05
-2.432432432432432279e+01,6.318993304227715573e-05
-2.420420420420420982e+01,3.080865257585330006e-05
-2.408408408408407908e+01,2.978449538164085422e-05
-2.396396396396396256e+01,8.393079431010827898e-05
-2.384384384384384603e+01,9.772836628776901987e-05
-2.372372372372371885e+01,6.052085266145477825e-05
-2.360360360360360943e+01,7.094329668158164384e-06
-2.348348348348347869e+01,6.574636734635445651e-05
-2.336336336336336217e+01,8.220266694393887495e-05
-2.324324324324324564e+01,5.006428847716434371e-05
-2.312312312312311846e+01,7.397634817174555384e-06
-2.300300300300301259e+01,5.353831641245642472e-05
-2.288288288288288541e+01,6.217430259093268893e-05
-2.276276276276275823e+01,3.295188228221364741e-05
-2.264264264264264170e+01,1.108331874009112470e-05
-2.252252252252251807e+01,4.056399764720382614e-05
-2.240240240240240865e+01,3.903771769133684692e-05
-2.228228228228228502e+01,1.174085821937929527e-05
-2.216216216216216850e+01,2.048086820126252433e-05
-2.204204204204204132e+01,3.636006439927215374e-05
-2.192192192192191413e+01,2.767776895250966096e-05
-2.180180180180180827e+01,2.787752900184651961e-06
-2.168168168168168108e+01,2.061483531233677241e-05
-2.156156156156156456e+01,2.756121783045949351e-05
-2.144144144144144803e+01,1.479252365368838576e-05
-2.132132132132131730e+01,8.255957867732387009e-06
-2.120120120120120788e+01,2.612698363256048405e-05
-2.108108108108108070e+01,2.714272251173483348e-05
-2.096096096096096417e+01,1.057824172751835373e-05
-2.084084084084084409e+01,1.280072833824659436e-05
-2.072072072072071691e+01,2.723852677997664679e-05
-2.060060060060061105e+01,2.203766235020253992e-05
-2.048048048048048031e+01,7.686299833881016678e-07
-2.036036036036036379e+01,2.642480853566438127e-05
-2.024024024024024015e+01,3.632002780474470377e-05
-2.012012012012011652e+01,2.098261962898727293e-05
-2.000000000000000711e+01,1.148437999041835650e-05
-1.987987987987987992e+01,3.866202663044065405e-05
-1.975975975975976340e+01,3.853914292791497134e-05
-1.963963963963963977e+01,6.597973628082388167e-06
-1.951951951951951614e+01,3.753367336929826290e-05
-1.939939939939940672e+01,6.104439675891265072e-05
-1.927927927927927598e+01,4.126419339926446135e-05
-1.915915915915915946e+01,1.460739385590272319e-05
-1.903903903903904293e+01,6.946090891842892701e-05
-1.891891891891891930e+01,7.952654125376179138e-05
-1.879879879879880633e+01,2.704516648950166177e-05
-1.867867867867867915e+01,6.111615040421341876e-05
-1.855855855855855907e+01,1.254316981987356017e-04
-1.843843843843843899e+01,1.121803157310008193e-04
-1.831831831831831892e+01,1.386333205721009681e-05
-1.819819819819820594e+01,1.177659210487176362e-04
-1.807807807807807521e+01,1.990660687067394839e-04
-1.795795795795795868e+01,1.675748548091309279e-04
-1.783783783783784216e+01,2.625927184055815470e-05
-1.771771771771771498e+01,1.523908287611174819e-04
-1.759759759759760200e+01,2.680873872647111539e-04
-1.747747747747748193e+01,2.546918951519326992e-04
-1.735735735735735474e+01,1.218821574600160372e-04
-1.723723723723723822e+01,5.132644077700207903e-05
-1.711711711711711814e+01,1.669790037143175786e-04
-1.699699699699700162e+01,1.688640320392714787e-04
-1.687687687687688154e+01,7.362515290556943229e-05
-1.675675675675676501e+01,4.646737053286110835e-05
-1.663663663663663783e+01,1.146721037679790075e-04
-1.651651651651651775e+01,9.861063874247471715e-05
-1.639639639639639412e+01,2.474784657467483560e-05
-1.627627627627627760e+01,4.757620275714087685e-05
-1.615615615615616107e+01,7.052004745046667436e-05
-1.603603603603604100e+01,3.809494705014124222e-05
-1.591591591591591559e+01,1.661438439785210133e-05
-1.579579579579579374e+01,5.099779877682542479e-05
-1.567567567567567721e+01,4.464601056833554635e-05
-1.555555555555556069e+01,1.019220312903774657e-05
-1.543543543543543883e+01,2.162224194074691740e-05
-1.531531531531531343e+01,2.788724548821833147e-05
-1.519519519519519335e+01,9.397975153684186235e-06
-1.507507507507507682e+01,1.419113720374797321e-05
-1.495495495495495852e+01,2.318519730429603878e-05
-1.483483483483483845e+01,1.374122807240070504e-05
-1.471471471471471304e+01,1.675790444200137125e-06
-1.459459459459459119e+01,7.712018986704632383e-06
-1.447447447447447466e+01,3.780910595209208648e-07
-1.435435435435435814e+01,1.048274977663753942e-05
-1.423423423423423628e+01,1.190325696597399099e-05
-1.411411411411411088e+01,1.159238215667214079e-06
-1.399399399399398902e+01,1.093894572642808416e-05
-1.387387387387387250e+01,1.025266383863992959e-05
-1.375375375375375597e+01,6.169607111514508396e-06
-1.363363363363363590e+01,2.509667079554464116e-05
-1.351351351351351404e+01,2.756766322205434153e-05
-1.339339339339338864e+01,6.678307531045246357e-06
-1.327327327327327211e+01,2.329183949987330510e-05
-1.315315315315315559e+01,3.636504486928728984e-05
-1.303303303303303373e+01,1.699436338948791421e-05
-1.291291291291291188e+01,2.364937575924877267e-05
-1.279279279279279535e+01,5.311542349635862975e-05
-1.267267267267266995e+01,4.338964026590486355e-05
-1.255255255255254809e+01,3.083481477770657083e-06
-1.243243243243243690e+01,5.043916643944407115e-05
-1.231231231231231149e+01,5.596785495994509280e-05
-1.219219219219219497e+01,7.510597529034083299e-06
-1.207207207207207844e+01,5.964624114521222198e-05
-1.195195195195194771e+01,8.487106189885257432e-05
-1.183183183183183473e+01,3.091935654532235297e-05
-1.171171171171171466e+01,7.800334238587799604e-05
-1.159159159159159280e+01,1.630365825006518824e-04
-1.147147147147147628e+01,1.441293397747762689e-04
-1.135135135135134554e+01,3.679392434005317417e-06
-1.123123123123123435e+01,1.892577508331772017e-04
-1.111111111111111249e+01,3.180446120879225759e-04
-1.099099099099099242e+01,2.971054982640631832e-04
-1.087087087087087589e+01,1.336141106032127848e-04
-1.075075075075074515e+01,7.478126474847448721e-05
-1.063063063063063751e+01,2.062926704693481277e-04
-1.051051051051051211e+01,1.968083128566453519e-04
-1.039039039039039025e+01,7.694586753554427303e-05
-1.027027027027027373e+01,6.046626620392342709e-05
-1.015015015015014299e+01,1.328975716673319737e-04
-1.003003003003003535e+01,1.218714617383259181e-04
-9.909909909909909942e+00,6.886808771994047478e-05
-9.789789789789788088e+00,2.524224738758929900e-05
-9.669669669669671563e+00,6.019628983393350806e-06
-9.549549549549540828e+00,1.060773548822790277e-05
-9.429429429429434961e+00,4.261221992095995376e-05
-9.309309309309304226e+00,6.856458349402341920e-05
-9.189189189189187701e+00,4.028169919954753336e-05
-9.069069069069071176e+00,6.131861908793300223e-05
-8.948948948948943993e+00,1.817236313827842525e-04
-8.828828828828832798e+00,2.153116494691415114e-04
-8.708708708708702062e+00,9.359635218997906065e-05
-8.588588588588585537e+00,1.310190358803017818e-04
-8.468468468468469013e+00,2.918411944602957797e-04
-8.348348348348343606e+00,2.261708629080129863e-04
-8.228228228228230634e+00,7.428635311667019505e-05
-8.108108108108110557e+00,4.113557629707996792e-04
-7.987987987987984262e+00,5.002812286725950635e-04
-7.867867867867867737e+00,1.984346743464893115e-04
-7.747747747747746772e+00,3.323348861939270449e-04
-7.627627627627630247e+00,6.885539961440759237e-04
-7.507507507507508393e+00,5.141018137021182615e-04
-7.387387387387391868e+00,1.781440098187504208e-04
-7.267267267267266462e+00,9.195748953074778286e-04
-7.147147147147145496e+00,1.067691351274474738e-03
-7.027027027027033412e+00,3.138818747684926267e-04
-6.906906906906907118e+00,9.495301722711032774e-04
-6.786786786786790593e+00,1.748790982346547056e-03
-6.666666666666674068e+00,1.176090100021765904e-03
-6.546546546546543333e+00,8.073282904907987936e-04
-6.426426426426432137e+00,3.011144909670086540e-03
-6.306306306306305842e+00,3.521066922108211615e-03
-6.186186186186189317e+00,9.503908607898201326e-04
-6.066066066066072793e+00,4.268105560493044674e-03
-5.945945945945942057e+00,9.472775942761607615e-03
-5.825825825825829973e+00,1.077900537891006080e-02
-5.705705705705704567e+00,5.185042272766927050e-03
-5.585585585585588042e+00,7.345070768696856586e-03
-5.465465465465467076e+00,2.315073835461704116e-02
-5.345345345345340782e+00,3.618929383281203893e-02
-5.225225225225234027e+00,4.090484655745355025e-02
-5.105105105105103291e+00,3.513590900893123758e-02
-4.984984984984986767e+00,2.137055618863241760e-02
-4.864864864864864913e+00,5.531103934911154457e-03
-4.744744744744739506e+00,6.085826783644630866e-03
-4.624624624624631863e+00,9.967520924437457686e-03
-4.504504504504501128e+00,6.833950535048954021e-03
-4.384384384384384603e+00,6.355698547068872961e-04
-4.264264264264263637e+00,4.125365879099418022e-03
-4.144144144144138231e+00,4.997235822281714986e-03
-4.024024024024030588e+00,2.541014217833800336e-03
-3.903903903903900297e+00,7.232278744953290215e-04
-3.783783783783783772e+00,2.414307928060422867e-03
-3.663663663663662362e+00,1.882672078704844239e-03
-3.543543543543540952e+00,2.862711999531293550e-04
-3.423423423423429313e+00,6.656736333730914768e-04
-3.303303303303298577e+00,1.704591414319888169e-04
-3.183183183183182052e+00,1.158263965689810973e-03
-3.063063063063061087e+00,2.021339376256221960e-03
-2.942942942942939677e+00,1.679863538717778475e-03
-2.822822822822827593e+00,6.174792094149158432e-04
-2.702702702702706627e+00,6.442478022897427515e-05
-2.582582582582580777e+00,8.194271973202432204e-04
-2.462462462462464252e+00,2.419500688147177905e-03
-2.342342342342342842e+00,3.431425150023088670e-03
-2.222222222222226318e+00,2.688211613184886793e-03
-2.102102102102104908e+00,4.483179225406168670e-04
-1.981981981981988605e+00,1.568566040699170784e-03
-1.861861861861862533e+00,1.451414730980194389e-03
-1.741741741741741345e+00,1.236204078925132134e-03
-1.621621621621620157e+00,4.745359397998054861e-03
-1.501501501501503633e+00,6.127367921129289047e-03
-1.381381381381387108e+00,3.404009053154026260e-03
-1.261261261261265920e+00,2.564222705855971444e-03
-1.141141141141140070e+00,7.955642763987457247e-03
-1.021021021021018660e+00,7.987590243161403480e-03
-9.009009009009021351e-01,4.152369422145366101e-05
-7.807807807807856104e-01,1.386515592595650818e-02
-6.606606606606644227e-01,2.676508054333313555e-02
-5.405405405405384611e-01,2.899483002443535920e-02
-4.204204204204172735e-01,1.217981916448522377e-02
-3.003003003003007487e-01,2.667419963795639518e-02
-1.801801801801841685e-01,8.269485395686516915e-02
-6.006006006006295306e-02,1.434565946623494737e-01
6.006006006006762987e-02,1.923693821908423196e-01
1.801801801801841685e-01,2.142871022547065685e-01
3.003003003003007487e-01,2.014053879528901192e-01
4.204204204204172735e-01,1.569618546056269215e-01
5.405405405405337982e-01,9.472991084395351868e-02
6.606606606606690857e-01,3.395998346334243995e-02
7.807807807807856104e-01,8.320941524796482414e-03
9.009009009009021351e-01,2.410911554357761041e-02
1.021021021021018660e+00,1.692486607633125403e-02
1.141141141141135185e+00,1.254826529934310311e-03
1.261261261261270583e+00,1.687265481747621601e-02
1.381381381381387108e+00,2.160955998434415867e-02
1.501501501501503633e+00,1.546153902258392762e-02
1.621621621621620157e+00,4.789835548088300539e-03
1.741741741741736682e+00,2.866657150340591424e-03
1.861861861861862533e+00,3.668023924084619445e-03
1.981981981981988605e+00,8.877169281175645559e-04
2.102102102102104908e+00,6.057937011323674854e-03
2.222222222222221433e+00,7.693808445272582591e-03
2.342342342342338402e+00,4.973147578132751552e-03
2.462462462462464252e+00,3.489297881751245514e-04
2.582582582582580777e+00,2.793571647483564496e-03
2.702702702702706627e+00,2.741806780359432733e-03
2.822822822822823152e+00,4.063192523825202482e-04
2.942942942942939677e+00,1.820053593400816844e-03
3.063063063063065528e+00,2.126680182594560715e-03
3.183183183183182052e+00,5.763339644691534668e-04
3.303303303303298577e+00,1.259655181275547240e-03
3.423423423423415102e+00,1.814832628957624861e-03
3.543543543543540952e+00,8.406726976519021677e-04
3.663663663663666803e+00,5.283804619120142324e-04
3.783783783783783772e+00,9.025901410960851089e-04
3.903903903903900297e+00,6.992194834768321657e-05
4.024024024024016377e+00,1.355947362866030768e-03
4.144144144144151554e+00,1.432174584471450655e-03
4.264264264264268078e+00,3.080432334139981770e-04
4.384384384384384603e+00,2.794344203566800824e-03
4.504504504504501128e+00,3.843901620137443829e-03
4.624624624624618541e+00,1.733091928320000486e-03
4.744744744744753717e+00,3.303284542055401080e-03
4.864864864864870242e+00,8.715699835107440160e-03
4.984984984984986767e+00,1.075846325242629971e-02
5.105105105105103291e+00,6.480601252096312472e-03
5.225225225225219816e+00,4.535234434810471449e-03
5.345345345345354993e+00,1.964239232759847423e-02
5.465465465465471517e+00,3.408363732036780169e-02
5.585585585585588042e+00,4.294617188774049049e-02
5.705705705705704567e+00,4.319520906497706370e-02
5.825825825825821092e+00,3.489072727437577542e-02
5.945945945945956268e+00,2.109818960758867365e-02
6.066066066066072793e+00,6.573883141072402875e-03
6.186186186186189317e+00,4.187488552469993859e-03
6.306306306306305842e+00,8.694587268401957059e-03
6.426426426426422367e+00,7.237292529616619861e-03
6.546546546546548662e+00,2.386816242167329530e-03
6.666666666666674068e+00,2.485056745003925548e-03
6.786786786786790593e+00,4.887146327278829236e-03
6.906906906906907118e+00,4.230095319267379583e-03
7.027027027027023642e+00,1.721750947203406611e-03
7.147147147147149937e+00,6.768780537852643348e-04
7.267267267267266462e+00,1.531030285693433385e-03
