311.3718593,0.064322355
311.307219,0.096985677
311.2425787,0.066834918
311.1779384,0.014071091
311.1132981,-0.083918874
311.0486579,-0.202009344
310.9840176,-0.330150067
310.9193773,-0.428140032
310.854737,-0.531155123
310.7900967,-0.59145664
310.7254564,-0.588944077
310.6608161,-0.543717939
310.5961758,-0.45829079
310.5315355,-0.350250573
310.4668953,-0.234672666
310.402255,-0.141707827
310.3376147,-0.056280678
310.2729744,-0.023617357
310.2083341,-0.028642483
310.1436938,-0.086431437
310.0790535,-0.191959091
310.0144132,-0.320099814
309.9497729,-0.453265664
309.8851327,-0.568843571
309.8204924,-0.676883789
309.7558521,-0.764823501
309.6912118,-0.812562202
309.6265715,-0.822612454
309.5619312,-0.764823501
309.4972909,-0.66180841
309.4326506,-0.556280755
309.3680103,-0.443215411
309.3033701,-0.312562125
309.2387298,-0.227134976
309.1740895,-0.149245517
309.1094492,-0.126632448
309.0448089,-0.169346022
308.9801686,-0.264823424
308.9155283,-0.382913894
308.850888,-0.523617434
308.7862477,-0.664320973
308.7216075,-0.810049638
308.6569672,-0.933165235
308.5923269,-1.011054694
308.5276866,-1.033667763
308.4630463,-0.983416499
308.398406,-0.908039603
308.3337657,-0.794974259
308.2691254,-0.671858662
308.2044852,-0.543717939
308.1398449,-0.430652595
308.0752046,-0.34773801
308.0105643,-0.335175194
307.945924,-0.372863642
307.8812837,-0.460803354
307.8166434,-0.581406387
307.7520031,-0.714572237
307.6873628,-0.852763213
307.6227226,-0.973366246
307.5580823,-1.063818522
307.493442,-1.088944154
307.4288017,-1.051255706
307.3641614,-0.965828557
307.2995211,-0.830150144
307.2348808,-0.704521984
307.1702405,-0.543717939
307.1056002,-0.4030144
307.04096,-0.28492393
306.9763197,-0.20703447
306.9116794,-0.184421402
306.8470391,-0.204521907
306.7823988,-0.264823424
306.7177585,-0.352763136
306.6531182,-0.470853606
306.5884779,-0.601506893
306.5238376,-0.72462249
306.4591974,-0.840200397
306.3945571,-0.908039603
306.3299168,-0.915577293
306.2652765,-0.882913971
306.2006362,-0.822612454
306.1359959,-0.727135053
306.0713556,-0.609044582
306.0067153,-0.480903859
305.942075,-0.372863642
305.8774348,-0.299999309
305.8127945,-0.287436493
