Time,Amplitude
-1.051051051051051211e+01,1.902657624056092178e-02
-1.039039039039039025e+01,6.989051744737248550e-02
-1.027027027027027373e+01,8.178706488749123635e-03
-1.015015015015014299e+01,7.410578750512014645e-02
-1.003003003003003535e+01,4.015060828467865994e-02
-9.909909909909909942e+00,6.537283525277368113e-02
-9.789789789789788088e+00,7.198171138501886779e-02
-9.669669669669671563e+00,4.232624601246669227e-02
-9.549549549549540828e+00,9.766426977061594406e-02
-9.429429429429434961e+00,5.959235415011161947e-03
-9.309309309309304226e+00,1.109543192639167591e-01
-9.189189189189187701e+00,4.004050603646547996e-02
-9.069069069069071176e+00,1.064489817395304072e-01
-8.948948948948943993e+00,8.934260357254082685e-02
-8.828828828828832798e+00,8.074654578633332080e-02
-8.708708708708702062e+00,1.335050896920527697e-01
-8.588588588588585537e+00,3.353038314522507890e-02
-8.468468468468469013e+00,1.629740601452600857e-01
-8.348348348348343606e+00,3.164713665346881311e-02
-8.228228228228230634e+00,1.685148740010067314e-01
-8.108108108108110557e+00,1.070358728046296448e-01
-7.987987987987984262e+00,1.428993434200238333e-01
-7.867867867867867737e+00,1.809798820349472759e-01
-7.747747747747746772e+00,8.267361598884080676e-02
-7.627627627627630247e+00,2.388796326621228927e-01
-7.507507507507508393e+00,1.023026534801657790e-02
-7.387387387387391868e+00,2.647937438407686472e-01
-7.267267267267266462e+00,1.272177585252432519e-01
-7.147147147147145496e+00,2.436698949132421743e-01
-7.027027027027033412e+00,2.522239424852382728e-01
-6.906906906906907118e+00,1.641017786913610832e-01
-6.786786786786790593e+00,3.613270796795301498e-01
-6.666666666666674068e+00,2.209921271227802478e-02
-6.546546546546543333e+00,4.233341644655215230e-01
-6.426426426426432137e+00,1.740463093034729236e-01
-6.306306306306305842e+00,4.017543534616545009e-01
-6.186186186186189317e+00,3.947645749847598640e-01
-6.066066066066072793e+00,2.827728878407686497e-01
-5.945945945945942057e+00,7.226614030797536836e-01
-5.825825825825829973e+00,5.489634023634033522e-01
-5.705705705705704567e+00,8.438658574304577220e-01
-5.585585585585588042e+00,2.803367161261773877e+00
-5.465465465465467076e+00,5.879398979252126622e+00
-5.345345345345340782e+00,8.191578002625607979e+00
-5.225225225225234027e+00,8.766636694538716412e+00
-5.105105105105103291e+00,8.407004479995281443e+00
-4.984984984984986767e+00,8.013512064502540611e+00
-4.864864864864864913e+00,7.060374655724754867e+00
-4.744744744744739506e+00,4.670722989629956245e+00
-4.624624624624631863e+00,1.607311948876771757e+00
-4.504504504504501128e+00,1.394903701596882928e-01
-4.384384384384384603e+00,1.212863093623682692e-01
-4.264264264264263637e+00,8.458578984838548420e-01
-4.144144144144138231e+00,4.348310979259457643e-01
-4.024024024024030588e+00,6.103797020930997741e-01
-3.903903903903900297e+00,7.012237521061375212e-01
-3.783783783783783772e+00,2.801251062655414903e-01
-3.663663663663662362e+00,7.986362581034782693e-01
-3.543543543543540952e+00,6.734524359562703288e-02
-3.423423423423429313e+00,7.454241957119875917e-01
-3.303303303303298577e+00,3.703796233111959491e-01
-3.183183183183182052e+00,5.776600100307246466e-01
-3.063063063063061087e+00,5.942399261014581491e-01
-2.942942942942939677e+00,3.326765829050846723e-01
-2.822822822822827593e+00,7.199040237446571178e-01
-2.702702702702706627e+00,4.581006708075383016e-02
-2.582582582582580777e+00,7.367712635660623732e-01
-2.462462462462464252e+00,2.471456106982948819e-01
-2.342342342342342842e+00,6.410313514993494222e-01
-2.222222222222226318e+00,5.064697918413527677e-01
-2.102102102102104908e+00,4.396741004202208147e-01
-1.981981981981988605e+00,6.885634191514495850e-01
-1.861861861861862533e+00,1.575756200686369013e-01
-1.741741741741741345e+00,7.524408179511058448e-01
-1.621621621621620157e+00,1.563058256469231633e-01
-1.501501501501503633e+00,6.747020524992639601e-01
-1.381381381381387108e+00,4.310287039165385803e-01
-1.261261261261265920e+00,4.699916193032273037e-01
-1.141141141141140070e+00,5.911661308790302494e-01
-1.021021021021018660e+00,2.105214669263195393e-01
-9.009009009009021351e-01,5.992694701638894283e-01
-7.807807807807856104e-01,1.070809296621017155e-02
-6.606606606606644227e-01,3.030471099805398527e-01
-5.405405405405384611e-01,1.477932678838712155e+00
